平台,订单ID,达人昵称,达人UID,达人号,粉丝数,带货类型,带货等级,近30日销量,申样时间,领样商品,店铺名称,商品价格,商品ID,商品规格,件数,媒介,创建人,审核时间,同步ERP时间,发货时间
抖音,SPUXBB20250704183111RCJI56VTK,崽崽麻麻（云柔巾分享）,"3894920709146924	",43939739062,34675,直播为主,L4,6468,2025-07-04 18:31,米莉马莉胶原蛋白保湿润肤纸110抽*12包宝宝亲肤柔润柔纸巾云柔巾,米莉马莉官方旗舰店,59.9,"3746306714115375116	",【彩箱发货 升级新品】110抽x12包,1,刘丹,赵鑫诺,2025-07-10 19:44:28,,2025-07-10 19:59:59
抖音,SPUXBB20250704183111RGEXPKK5K,桃子姐姐有俩宝儿,"71654468760	",90220649,3340,视频为主,,222,2025-07-04 18:31,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:28,,2025-07-10 20:00:00
抖音,SPUXBB20250704183111QTJVUS5FJ,李洁.,"3782759805625288	",li2000029,241665,视频为主,L3,2466,2025-07-04 18:31,米莉马莉160抽壁挂式洗脸巾一次性干湿两用洁面巾婴儿悬挂绵柔巾,米莉马莉个人护理旗舰店,19.9,"3712784797064626504	",【新品尝鲜】加厚升级绵柔巾160抽*1包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 20:00:00
抖音,SPUXBB20250704183111R4MY22AH7,小悦妍妈妈,"	",C628FZ,10466,视频为主,L5,2145,2025-07-04 18:31,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:27,,2025-07-10 20:00:00
抖音,SPUXBB20250704183111R5HAFJ7UD,香香软软,"	",39910019438,1610,直播为主,L1,7772,2025-07-04 18:31,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:27,,2025-07-10 20:00:01
抖音,SPUXBB20250704183111R84LVTCV2,小鲨鱼Shark🦈,"	",IrisShark180,460910,直播为主,L5,2251,2025-07-04 18:31,米莉马莉哄睡婴儿安抚巾玩偶宝宝新生儿娃娃睡觉手偶公仔毛绒玩具,米莉马莉官方旗舰店,29.9,"3493402608960463273	",狮子安抚巾【升级牙胶款 安抚豆豆绒 安全可啃咬 】,1,刘丹,赵鑫诺,2025-07-10 19:44:27,,2025-07-10 20:00:01
抖音,SPUXBB20250704183111RD75JP21K,康姐–谷折仓（品牌清货 不止临期）,"	",24135865127,277227,直播为主,L3,13127,2025-07-04 18:31,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:28,,2025-07-10 20:00:01
抖音,SPUXBB20250704183111QROFILB7P,刷刷来啦,"	",itspetstore,29238,直播为主,L4,4176,2025-07-04 18:31,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 20:00:02
抖音,SPUXBB20250704183111R13PAXDQM,一洛麻麻🍄（有喜了）,"	",61550559925,2696,视频为主,,6800,2025-07-04 18:31,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:27,,2025-07-10 20:00:02
抖音,SPUXBB20250704183111R8P7YCNRS,谷粒儿麻麻,"	",6017840,45566,,,167,2025-07-04 18:31,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:27,,2025-07-10 20:00:02
抖音,SPUXBB20250704183111RH0N1PT9Z,珍妮带娃,"4376533142616589	",65013750864,29673,视频为主,L4,655,2025-07-04 18:31,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:28,,2025-07-10 20:00:03
抖音,SPUXBB20250704183111QV8O73PBF,一屋两娃,"67813715304	",109943156,4519,视频为主,,429,2025-07-04 18:31,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:27,,2025-07-10 20:00:03
抖音,SPUXBB20250704183020L45YNEOSS,优墨好物分享,"	",31922903,3010,视频为主,,58,2025-07-04 18:30,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:48
抖音,SPUXBB20250704183020L8RCECMQX,橙子美妆批发号,"	",70276997946,59922,直播为主,L4,27540,2025-07-04 18:30,米莉马莉哄睡婴儿安抚巾玩偶宝宝新生儿娃娃睡觉手偶公仔毛绒玩具,米莉马莉官方旗舰店,29.9,"3493402608960463273	",狮子安抚巾【升级牙胶款 安抚豆豆绒 安全可啃咬 】,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:48
抖音,SPUXBB20250704183020L9TPWI5YW,月亮慧选童装（小脚丫）,"1521342955919374	",xjy1818,660691,直播为主,L5,72653,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸110抽*12包宝宝亲肤柔润柔纸巾云柔巾,米莉马莉官方旗舰店,59.9,"3746306714115375116	",【彩箱发货 升级新品】110抽x12包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:48
抖音,SPUXBB20250704183020KYWX5H08V,衣璇儿,"59040998079	",79040998079,404862,直播为主,L4,24453,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:49
抖音,SPUXBB20250704183020KFWQHNRI2,是嘟宝吖🍼,"	",17693515,2131,视频为主,L2,42,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,何露,赵鑫诺,2025-07-11 12:42:49,,2025-07-11 12:43:26
抖音,SPUXBB20250704183020KLB6VMM50,邮邮臻选•孕妈用品,"4180804372007868	",83903430066,13957,直播为主,L4,86119,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:49
抖音,SPUXBB20250704183020KMLJB14VS,李记优品好物,"	",DY9002,5064,视频为主,L2,89,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸100抽盒装宝宝柔纸巾云柔巾保湿抽纸,MillyMally亲子旗舰店,59.9,"3746186568856109277	",【配方新升级】100抽x12盒,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:49
抖音,SPUXBB20250704183020KPONSGQ5U,宣亦麻麻,"	",hh544436462,17492,视频为主,L4,3,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:49
抖音,SPUXBB20250704183020KRUTIBDIW,高姐讲育婴,"2190689610241630	",gaojie66777,1044945,视频为主,L4,702,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:50
抖音,SPUXBB20250704183020KWC645JM8,Becky麻麻,"	",997437210XH,3261,视频为主,L2,136,2025-07-04 18:30,米莉马莉哄睡婴儿安抚巾玩偶宝宝新生儿娃娃睡觉手偶公仔毛绒玩具,米莉马莉官方旗舰店,29.9,"3493402608960463273	",狮子安抚巾【升级牙胶款 安抚豆豆绒 安全可啃咬 】,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:50
抖音,SPUXBB20250704183020KETL4SZY6,大臭臭,"97988070782	",lqy672813,75763,视频为主,L3,129,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:25,,2025-07-10 19:52:50
抖音,SPUXBB20250704183020KVQ1O9JGP,芒果妈妈向前冲,"7474215159634166842	",33388666258,12639,视频为主,L3,450,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:50
抖音,SPUXBB20250704183020L1MCQ223L,小胖银的Vlog,"64449777935	",mcyy16888,8237,,,0,2025-07-04 18:30,米莉马莉哄睡婴儿安抚巾玩偶宝宝新生儿娃娃睡觉手偶公仔毛绒玩具,米莉马莉官方旗舰店,29.9,"3493402608960463273	",狮子安抚巾【升级牙胶款 安抚豆豆绒 安全可啃咬 】,1,周洪姗,赵鑫诺,2025-07-11 12:42:49,,2025-07-11 12:43:29
抖音,SPUXBB20250704183020L9XMRYNNS,月亮慧选（月亮）,"2129095053816462	",HBL90002,565005,直播为主,L6,104720,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸110抽*12包宝宝亲肤柔润柔纸巾云柔巾,米莉马莉官方旗舰店,59.9,"3746306714115375116	",【彩箱发货 升级新品】110抽x12包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:51
抖音,SPUXBB20250704183020KDBDJFD64,小雅儿歌分享,"3026293173261243	",dan1569516,1287169,视频为主,,783,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:25,,2025-07-10 19:52:51
抖音,SPUXBB20250704183020KCJSG6LUL,六六麻麻,"	",li79787913,28901,视频为主,L2,191,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:25,,2025-07-10 19:52:51
抖音,SPUXBB20250704183020KDQJW6CF4,米其林妈咪,"96134051521	",Michelin2018,43983,视频为主,L3,1125,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:25,,2025-07-10 19:52:52
抖音,SPUXBB20250704183020KVJUKBG7P,丫头baby-休假中,"	",yatoubaby888,3086328,直播为主,L6,153671,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸110抽*12包宝宝亲肤柔润柔纸巾云柔巾,米莉马莉官方旗舰店,59.9,"3746306714115375116	",【彩箱发货 升级新品】110抽x12包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:52
抖音,SPUXBB20250704183020KYQDBO0LI,棋彤好物,"	",zw94726,21375557,视频为主,L6,27970,2025-07-04 18:30,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:26,,2025-07-10 19:52:52
抖音,SPUXBB20250704183020L2O4398P4,新馨好物优选,"	",xin9089098,5459,视频为主,L3,12,2025-07-04 18:30,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:52
抖音,SPUXBB20250704183020L5QAB3RPB,朵朵的带娃日记,"89596941798	",280282423,356517,,L5,0,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸110抽*12包宝宝亲肤柔润柔纸巾云柔巾,米莉马莉官方旗舰店,59.9,"3746306714115375116	",【彩箱发货 升级新品】110抽x12包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:53
抖音,SPUXBB20250704183020KBRF4XS1I,小田果麻麻💗,"1154904516467316	",21217003354,3812,视频为主,L2,425,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,耿竹林,赵鑫诺,2025-07-11 12:42:49,,2025-07-11 12:43:31
抖音,SPUXBB20250704183020KUHF7IP4Z,宝淇麻麻,"20377434692	",liangdana855,11344,视频为主,L2,1189,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:52:53
抖音,SPUXBB20250704183020KZCGSST7H,琳琳今天吃点啥,"4024646625136904	",linlin312_,26910,视频为主,L5,3258,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:52:53
抖音,SPUXBB20250704183020L4BFIV40G,艺晗好物优选,"	",1029716563,13603,视频为主,,42,2025-07-04 18:30,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:54
抖音,SPUXBB20250704183020L72M4NY00,高矮胖瘦·18号11点三伏天全系列返场,"1028762613846717	",GAOAIPANGSHOU1,9134708,直播为主,L6,63670,2025-07-04 18:30,米莉马莉纯水湿厕纸80抽2包家庭实惠擦屁股可冲散母婴可用湿纸巾,米莉马莉个人护理旗舰店,19.9,"3722001668108321225	",湿厕纸80抽*2包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:54
抖音,SPUXBB20250704183020KND530565,诺宝好物,"251112970017566	",32703895906,4476,视频为主,L2,360,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:52:54
抖音,SPUXBB20250704183020KJDUVE0QH,苑苑home,"	",yuanlifehome,241848,视频为主,L3,1011,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:52:54
抖音,SPUXBB20250704183020KKLZLC6YO,余敏敏,"	",61616610651,54334,视频为主,,1167,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:52:55
抖音,SPUXBB20250704183020KKY92QPVE,余龙龙童装工厂,"	",yuy995,83787,直播为主,L3,11521,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:52:55
抖音,SPUXBB20250704183020KHNH28V2P,酒窝粥粥（哺乳期）,"4231342930270462	",86559076980,24126,视频为主,L4,94,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:52:55
抖音,SPUXBB20250704183020KS2QVUZ6H,进宝是比熊,"3334195651289863	",30513872538,27701,,L1,0,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:52:56
抖音,SPUXBB20250704183020L7H9IPOML,小可乐乐,"3790748775628024	",23343017165,713633,直播为主,L2,4515,2025-07-04 18:30,【共18包】米莉马莉便携湿厕纸女士孕妇可用厕纸湿巾擦屁股男士湿巾,米莉马莉母婴旗舰店,16.9,"3691622254141112702	",140*190mm,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:56
抖音,SPUXBB20250704183020KQGQR98E9,曼萱优选,"1657697532915579	",manxuan1989,140012,直播为主,L3,4360,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:52:56
抖音,SPUXBB20250704183020L0FC42T3O,弯弯 7.16-18上海CBME母婴展会,"3248431964623667	",98899305161,62972,直播为主,L5,37856,2025-07-04 18:30,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:56
抖音,SPUXBB20250704183020L4SVSAJO1,梦十八（备孕二胎）,"57850555774	",mengshiba888,498145,直播为主,L6,13027,2025-07-04 18:30,米莉马莉纯水湿厕纸80抽2包家庭实惠擦屁股可冲散母婴可用湿纸巾,米莉马莉个人护理旗舰店,19.9,"3722001668108321225	",湿厕纸80抽*2包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:57
抖音,SPUXBB20250704183020L5FPLWEJ3,洪福来啦,"	",23626790857,4784,视频为主,,749,2025-07-04 18:30,【粉丝专属】米莉马莉100抽*18包起保湿乳霜柔纸巾云柔巾抽纸巾柔润,米莉马莉官方旗舰店,34.9,"3745381539496722708	",3层柔韧100抽*18包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:57
抖音,SPUXBB20250704183020LAQUETSEB,李洁.,"3782759805625288	",li2000029,241665,视频为主,L3,2466,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸110抽*12包宝宝亲肤柔润柔纸巾云柔巾,米莉马莉官方旗舰店,59.9,"3746306714115375116	",【彩箱发货 升级新品】110抽x12包,1,刘丹,赵鑫诺,2025-07-10 19:44:36,,2025-07-10 19:52:57
抖音,SPUXBB20250704183020KI2ECDPD8,带孩子的小姐姐,"	",202850423,11220,视频为主,L3,18506,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:52:58
抖音,SPUXBB20250704183020KN8QEM0RS,十一麻麻,"	",dy6xie68dipy,3416,视频为主,L3,82,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,周洪姗,赵鑫诺,2025-07-11 12:42:49,,2025-07-11 12:43:34
抖音,SPUXBB20250704183020KU44SPMLL,努力版椰椰,"	",42199724895,5165,视频为主,L5,734,2025-07-04 18:30,【到手12包共2040抽】米莉马莉婴儿乳霜柔纸巾170抽保湿纸柔软便携,米莉马莉官方旗舰店,79.9,"3660579924143659907	", 【共2040抽】12包*170抽,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:52:58
抖音,SPUXBB20250704183020KY02DODU7,刺猬小崔【带娃版🐣】,"59294774212	",26113784,50003,直播为主,L5,45179,2025-07-04 18:30,米莉马莉婴儿湿巾10包*10抽/包新生儿宝宝手口专用湿巾便携湿纸巾,米莉马莉官方旗舰店,6.9,"3563219396791005126	",10包*10抽/包【140*180mm】,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:52:58
抖音,SPUXBB20250704183020L3HX6S9V8,大姐二姐在韩国（小号）,"	",yigou555888,11752,,,0,2025-07-04 18:30,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:58
抖音,SPUXBB20250704183020L3WOAHRFU,茜茜面部美学,"2705262310593139	",32273697519,54440,直播为主,,128,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸110抽*12包宝宝亲肤柔润柔纸巾云柔巾,米莉马莉官方旗舰店,59.9,"3746306714115375116	",【彩箱发货 升级新品】110抽x12包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:59
抖音,SPUXBB20250704183020L88ALF9WU,我想静静啦,"61421779753	",yiwen8588,275534,直播为主,L5,8470,2025-07-04 18:30,【加大加厚】米莉马莉80抽婴儿湿巾新生手口专用宝宝家庭大包装家用,米莉马莉母婴旗舰店,19.9,"3694780528252289056	",加大加厚全新升级80抽*3包,1,刘丹,赵鑫诺,2025-07-10 19:44:35,,2025-07-10 19:52:59
抖音,SPUXBB20250704183020KG5UHSE16,雨涵（带娃中）,"2395194346702707	",49449762986,3294,视频为主,,73,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:52:59
抖音,SPUXBB20250704183020KMBFE4UQ6,李记百货优选,"	",ID5777888,3253,视频为主,L2,25,2025-07-04 18:30,米莉马莉胶原蛋白保湿润肤纸100抽盒装宝宝柔纸巾云柔巾保湿抽纸,MillyMally亲子旗舰店,59.9,"3746186568856109277	",【配方新升级】100抽x12盒,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:53:00
抖音,SPUXBB20250704183020KRQA2CQSE,高姐科学育儿,"3052706724056077	",gaojie77888,1523645,,,0,2025-07-04 18:30,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,19.9,"3753192607556174749	",30抽*15包,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:53:00
抖音,SPUXBB20250704183020KVD052RDP,汤圆吃不饱,"	",ssnn2303150419,2409,视频为主,L2,450,2025-07-04 18:30,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,刘丹,赵鑫诺,2025-07-10 19:44:34,,2025-07-10 19:53:00
抖音,SPUXBB20250704183020KC0F6KUNW,孕妈小小,"	",53628621342,3716,视频为主,,142,2025-07-04 18:30,米莉马莉哄睡婴儿安抚巾玩偶宝宝新生儿娃娃睡觉手偶公仔毛绒玩具,米莉马莉官方旗舰店,29.9,"3493402608960463273	",狮子安抚巾【升级牙胶款 安抚豆豆绒 安全可啃咬 】,1,刘丹,赵鑫诺,2025-07-10 19:44:33,,2025-07-10 19:53:01
